SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
BLBLIMITED,EQ,3.15,3.55,3.15,3.55,3.55,3.35,484,1538.2,27-OCT-2019,3,INE791A01024,
BLISSGVS,EQ,138.3,142.1,137,138.9,140,136.05,38329,5336126.85,27-OCT-2019,515,INE416D01022,
BLKASHYAP,EQ,8.1,8.5,8.1,8.25,8.3,8.1,35792,295669.15,27-OCT-2019,95,INE350H01032,
BLS,EQ,72,74.9,72,73.25,72.6,73.1,8661,641473.95,27-OCT-2019,126,INE153T01027,
BLUEBLENDS,BE,1,1,1,1,1,1,5,5,27-OCT-2019,1,INE113O01014,
BLUECOAST,BE,1.55,1.55,1.55,1.55,1.55,1.6,50,77.5,27-OCT-2019,1,INE472B01011,
BLUEDART,EQ,2420,2650,2316.1,2372.65,2372.8,2389.05,1755,4193837.5,27-OCT-2019,454,INE233B01017,
BLUEDART,N3,10,10.65,10,10.65,10.65,10.65,40,406.5,27-OCT-2019,2,INE233B08103,
BLUESTARCO,EQ,849.85,853.7,835.1,843.3,844,842.75,12272,10365316.25,27-OCT-2019,907,INE472A01039,
BODALCHEM,EQ,76.3,76.3,74.5,75.3,75.1,76,83058,6245269.05,27-OCT-2019,681,INE338D01028,
BOHRA,SM,2.9,2.9,2.9,2.9,2.9,3.05,2000,5800,27-OCT-2019,1,INE802W01015,
BOMDYEING,EQ,78.35,78.95,77.85,78.6,78.7,77.65,232152,18228531,27-OCT-2019,1811,INE032A01023,
BOROSIL,EQ,172.25,172.95,169.95,172,172,170.8,7629,1308184.65,27-OCT-2019,369,INE666D01022,
BOSCHLTD,EQ,14647,14800,14465,14685,14651,14501.65,2589,37994270.15,27-OCT-2019,1053,INE323A01026,
BPCL,EQ,528.9,529,521,526.8,529,524.15,1038183,546446732.85,27-OCT-2019,11318,INE029A01011,
BPL,EQ,19,19.35,18.75,18.9,18.8,18.9,13995,266632.2,27-OCT-2019,120,INE110A01019,
BRFL,BE,3.65,3.95,3.65,3.95,3.95,3.8,3975,15648.25,27-OCT-2019,19,INE589G01011,
BRIGADE,EQ,192.55,192.55,187,188.55,189.35,190.45,11204,2111430.45,27-OCT-2019,474,INE791I01019,
BRIGHT,SM,14.25,14.3,14.25,14.3,14.3,13.65,48000,686250,27-OCT-2019,4,INE684Z01010,
BRITANNIA,EQ,3292,3305.05,3237.35,3259.1,3259.6,3267.1,39585,129419459.75,27-OCT-2019,4107,INE216A01030,
BRITANNIA,N2,31.1,31.39,31,31.06,31.15,31.04,12457,387362.47,27-OCT-2019,146,INE216A07052,
BRNL,EQ,66,66,60.15,61.75,61.15,62,492,30589.8,27-OCT-2019,34,INE727S01012,
BROOKS,EQ,33.1,37.8,33,33.45,33,32.5,7832,263139,27-OCT-2019,125,INE650L01011,
BSE,EQ,542.5,554,542.5,550.65,550.5,542.4,13570,7466543.45,27-OCT-2019,1023,INE118H01025,
BSELINFRA,BE,0.95,1.05,0.95,1.05,1.05,1,22596,23420.9,27-OCT-2019,18,INE395A01016,
BSHSL,SM,132.05,132.05,132.05,132.05,132.05,125.55,1200,158460,27-OCT-2019,1,INE032Z01012,
BSL,EQ,25.65,27.4,25.65,26.95,27.1,26.5,842,22835,27-OCT-2019,40,INE594B01012,
BSLGOLDETF,EQ,3600,3648.95,3570,3585.5,3589.95,3586.6,173,623488.45,27-OCT-2019,51,INF209K01HT2,
BSLNIFTY,EQ,128,133,127,129.95,129.75,126.52,428,54807.3,27-OCT-2019,21,INF209K01IR4,
BSOFT,EQ,72.5,72.5,70.25,70.7,70.55,70.15,31380,2232770.05,27-OCT-2019,374,INE836A01035,
BURNPUR,BE,1.3,1.3,1.25,1.25,1.25,1.3,8977,11480,27-OCT-2019,31,INE817H01014,
BUTTERFLY,EQ,161.5,161.5,158,158.55,158.05,157.3,7047,1119773.6,27-OCT-2019,146,INE295F01017,
BVCL,BE,9.75,10.75,9.75,10,10,10.25,889,8887.25,27-OCT-2019,4,INE139I01011,
BYKE,EQ,20,21.35,18.5,20.1,20.1,20.45,13877,272910.45,27-OCT-2019,75,INE319B01014,
CADILAHC,EQ,244,247.6,243.1,246.05,245.45,244.7,166232,40825841,27-OCT-2019,4590,INE010B01027,
CALSOFT,EQ,15.95,15.95,15.95,15.95,15.95,15.2,2761,44037.95,27-OCT-2019,12,INE526B01014,
CAMLINFINE,EQ,63.6,66.4,63.6,65.5,64.55,64.15,58823,3842754.1,27-OCT-2019,362,INE052I01032,
CANBK,EQ,194,194,191.85,192.5,191.9,192.7,521706,100574522.5,27-OCT-2019,3496,INE476A01014,
CANDC,BZ,2.6,2.6,2.6,2.6,2.6,2.6,5,13,27-OCT-2019,2,INE874H01015,
CANFINHOME,EQ,392,410,392,405.2,399.6,395.2,214640,86737465.55,27-OCT-2019,4880,INE477A01020,
CANTABIL,EQ,210.8,226,208.25,217.95,225.9,214.95,2179,472785.8,27-OCT-2019,180,INE068L01016,
CAPACITE,EQ,192.15,197,191,192.95,194.9,194.7,8068,1557861.6,27-OCT-2019,297,INE264T01014,
CAPLIPOINT,EQ,376.25,383.75,371.25,378.5,375.2,375.75,7024,2655700.7,27-OCT-2019,443,INE475E01026,
CARBORUNIV,EQ,293.25,303,293.25,301.8,300.55,296,7504,2252628.05,27-OCT-2019,201,INE120A01034,
CAREERP,EQ,113,115,113,114.35,113.5,112.05,19028,2172438.8,27-OCT-2019,320,INE521J01018,
CARERATING,EQ,542.95,549.95,535.25,544.95,546.5,535.25,5359,2902648.25,27-OCT-2019,417,INE752H01013,
CASTEXTECH,BE,0.3,0.4,0.3,0.3,0.35,0.35,14524,4731.75,27-OCT-2019,22,INE068D01021,
CASTROLIND,EQ,154.2,155.35,151,151.8,152.5,154.1,417488,63896856.4,27-OCT-2019,5378,INE172A01027,
CCHHL,EQ,3.15,3.3,3.05,3.25,3.3,3.15,4702,15042.8,27-OCT-2019,24,INE652F01027,
CCL,EQ,196.05,203,196,197.3,196.9,198.85,37622,7435442.9,27-OCT-2019,1221,INE421D01022,
CDSL,EQ,210,212.9,210,212.3,212.5,208.2,78009,16507639.05,27-OCT-2019,1523,INE736A01011,
CEATLTD,EQ,943.35,965,943.05,955.95,954,946.1,22582,21600533.1,27-OCT-2019,1268,INE482A01020,
CEBBCO,EQ,13.8,13.8,13.1,13.45,13.15,13.1,8353,111862.85,27-OCT-2019,55,INE209L01016,
CELEBRITY,EQ,4.4,4.4,4.4,4.4,4.4,4.2,1945,8558,27-OCT-2019,2,INE185H01016,
CELESTIAL,BE,3.45,3.45,3.2,3.35,3.45,3.3,520,1754,27-OCT-2019,5,INE221I01017,
CENTENKA,EQ,183.75,183.75,176,178.6,176,177.4,6955,1245357.45,27-OCT-2019,180,INE485A01015,
CENTEXT,EQ,2.6,2.9,2.6,2.75,2.7,2.6,18502,51107.4,27-OCT-2019,48,INE281A01026,
CENTRALBK,EQ,17.3,17.75,17.25,17.65,17.75,17.3,105674,1859782.7,27-OCT-2019,583,INE483A01010,
CENTRUM,EQ,23.2,23.45,23,23.25,23.25,23.05,21146,490892.15,27-OCT-2019,103,INE660C01027,
CENTUM,EQ,424.9,424.95,393.5,418,418,400.4,295,122381.55,27-OCT-2019,31,INE320B01020,
CENTURYPLY,EQ,161.55,163,160.2,162.35,162.6,160,19655,3189261.35,27-OCT-2019,451,INE348B01021,
CENTURYTEX,EQ,414.9,424,408,415.2,414.9,410.45,406028,169462485.75,27-OCT-2019,7482,INE055A01016,
CERA,EQ,2549,2585,2510,2549.05,2510,2541.4,1128,2890981.6,27-OCT-2019,231,INE739E01017,
CEREBRAINT,EQ,21.65,22.1,21,21.25,21.1,21.35,16958,364306.55,27-OCT-2019,118,INE345B01019,
CESC,EQ,796.6,804.4,791.15,795.5,796.9,796.55,34362,27374391.8,27-OCT-2019,2054,INE486A01013,
CESCVENT,EQ,339,349.9,339,346.95,348.95,339.15,1272,437639.9,27-OCT-2019,95,INE425Y01011,
CGCL,EQ,204.3,204.35,198,199.7,198.6,202.6,58703,11748266.8,27-OCT-2019,314,INE180C01026,
CGPOWER,EQ,14.95,15.1,14.7,15,15,14.65,235672,3532031.65,27-OCT-2019,723,INE067A01029,
CHALET,EQ,312.35,348.15,312.3,331,325.05,330.25,412,136952.9,27-OCT-2019,56,INE427F01016,
CHAMBLFERT,EQ,160.15,161.2,158.85,159.55,159.8,160.1,17969,2869096.05,27-OCT-2019,440,INE085A01013,
CHEMFAB,EQ,180,181.5,179.95,180.9,180.5,178.7,519,93731,27-OCT-2019,15,INE783X01023,
CHENNPETRO,EQ,155,157,153.6,155.65,156.5,154.3,17547,2727932,27-OCT-2019,458,INE178A01016,
CHOLAFIN,EQ,288,288.75,286,287.25,286.05,285.9,49774,14303848.25,27-OCT-2019,1235,INE121A01024,
CHOLAHLDNG,EQ,445.35,454,445.3,451.6,452,446.6,3652,1641905.85,27-OCT-2019,153,INE149A01033,
CIGNITITEC,EQ,291.25,298,291.25,296.65,297.5,287.3,6622,1958731.2,27-OCT-2019,263,INE675C01017,
CIMMCO,EQ,18.25,19.1,18.2,18.7,18.95,18.1,6695,125915.2,27-OCT-2019,66,INE184C01028,
CINELINE,EQ,34.55,36.7,32.15,34.35,33.1,33.45,33770,1159304,27-OCT-2019,184,INE704H01022,
CINEVISTA,BE,9.7,9.7,9.7,9.7,9.7,10.2,493,4782.1,27-OCT-2019,7,INE039B01026,
CIPLA,EQ,462,463.9,459.5,461.05,462,459.85,179612,82910235.05,27-OCT-2019,3975,INE059A01026,
CKFSL,BE,0.55,0.65,0.55,0.65,0.65,0.6,36158,23125.65,27-OCT-2019,34,INE391Z01012,
CKPLEISURE,SM,5.65,5.65,5.65,5.65,5.65,5.85,12000,67800,27-OCT-2019,3,INE418Y01016,
CLEDUCATE,EQ,75.4,80.9,75.05,78.85,78.2,75,1529,121427.55,27-OCT-2019,53,INE201M01011,
CLNINDIA,EQ,281.1,289,281.1,287.75,286,279.75,8585,2462735.35,27-OCT-2019,207,INE492A01029,
CMICABLES,EQ,55.15,56.65,55.15,56.1,56.05,54.95,1085,60700.75,27-OCT-2019,33,INE981B01011,
CNOVAPETRO,EQ,9,9,8.95,8.95,8.95,8.2,600,5395,27-OCT-2019,3,INE672K01025,
COALINDIA,EQ,206.7,208.8,201.55,202.85,203,205.85,755888,154365731.3,27-OCT-2019,8854,INE522F01014,
COCHINSHIP,EQ,386.9,387.85,378,386.15,385.2,374.15,102435,39411315.8,27-OCT-2019,2617,INE704P01017,
COFFEEDAY,EQ,30.35,30.45,28.3,29.2,28.95,29,1417652,42453219.6,27-OCT-2019,2858,INE335K01011,
COLPAL,EQ,1532.7,1534.95,1512.9,1527.9,1528,1519.55,66683,101763506.95,27-OCT-2019,4377,INE259A01022,
COMPINFO,EQ,9.9,10,9.2,9.5,9.6,9.35,27871,268102.45,27-OCT-2019,73,INE070C01037,
COMPUSOFT,EQ,8.2,8.45,8.1,8.35,8.4,7.9,17915,149321.05,27-OCT-2019,290,INE453B01029,
CONCOR,EQ,590,603.45,588.1,600.8,603,588.25,215363,128729972.35,27-OCT-2019,5176,INE111A01025,
CONFIPET,EQ,26.35,27,22.1,26.8,27,26,84479,2206637.2,27-OCT-2019,493,INE552D01024,
CONTROLPR,EQ,266,266,253.05,258.6,256,261.4,854,221466.95,27-OCT-2019,72,INE663B01015,
CORALFINAC,EQ,10.45,10.5,10.45,10.5,10.5,10,108,1133.85,27-OCT-2019,5,INE558D01021,
CORDSCABLE,EQ,45.9,45.9,42.1,44.35,44.75,43.6,2337,101104.2,27-OCT-2019,160,INE792I01017,
COROMANDEL,EQ,480,483,468.2,472.5,471.2,478.8,17422,8263285.1,27-OCT-2019,731,INE169A01031,
CORPBANK,EQ,14.15,14.8,14.15,14.55,14.7,14.25,36299,527704,27-OCT-2019,236,INE112A01023,
COSMOFILMS,EQ,205.1,206,202.55,205.05,206,202.3,1913,391531.35,27-OCT-2019,69,INE757A01017,
COUNCODOS,EQ,1.6,1.65,1.6,1.6,1.65,1.6,340,549,27-OCT-2019,5,INE695B01025,
COX&KINGS,EQ,1.85,1.95,1.85,1.9,1.95,1.9,1382548,2618499.35,27-OCT-2019,872,INE008I01026,
CPSEETF,EQ,24.3,24.54,20,24.36,24.39,24.38,862040,21019459.21,27-OCT-2019,40586,INF457M01133,
CREATIVE,EQ,71,71,71,71,71,64.55,60,4260,27-OCT-2019,3,INE985W01018,
CREDITACC,EQ,651.3,685,648,670.85,662.5,646.4,43029,28697493.55,27-OCT-2019,1791,INE741K01010,
CREST,EQ,90.05,98.5,88,95.15,98,92.85,2833,265355.25,27-OCT-2019,86,INE559D01011,
CRISIL,EQ,1389.9,1399,1372.5,1393.45,1394.05,1375.4,2283,3178508.8,27-OCT-2019,353,INE007A01025,
CRMFGETF,EQ,3569,3569,3569,3569,3569,3511.75,10,35690,27-OCT-2019,1,INF760K01BR1,
CROMPTON,EQ,255.15,259.9,253.2,256.3,257,254.75,37169,9527928,27-OCT-2019,1403,INE299U01018,
CTE,EQ,28,30.75,27,27.75,29.8,27.95,605,17219.2,27-OCT-2019,24,INE627H01017,
CUB,EQ,208.05,213.9,208.05,212.65,212.8,209.6,48463,10288140.8,27-OCT-2019,1053,INE491A01021,
CUBEXTUB,EQ,13.8,14.45,13.8,14.45,14.45,13.8,2684,38467.95,27-OCT-2019,23,INE144D01012,
CUMMINSIND,EQ,541.15,548,541.15,545.8,546.9,541.15,34622,18886652.1,27-OCT-2019,1477,INE298A01020,
CUPID,EQ,176,176.9,168.1,172.6,173.85,175.95,27401,4720838.65,27-OCT-2019,568,INE509F01011,
CURATECH,BE,1.2,1.2,1.2,1.2,1.2,1.2,8,9.6,27-OCT-2019,1,INE117B01012,
CYBERMEDIA,BE,3,3,3,3,3,3,672,2016,27-OCT-2019,2,INE278G01037,
CYBERTECH,EQ,50.65,50.7,50,50.2,50.4,49.3,3409,171100.75,27-OCT-2019,29,INE214A01019,
CYIENT,EQ,400,409.7,400,408.25,408.7,400.9,11291,4602497.95,27-OCT-2019,670,INE136B01020,
DAAWAT,EQ,24,24.75,23.8,24.25,24.6,23.75,394901,9585535.3,27-OCT-2019,1446,INE818H01020,
DABUR,EQ,468.65,470.8,467,469.3,468.95,465.55,153353,71994438.8,27-OCT-2019,4168,INE016A01026,
DALBHARAT,EQ,801.1,823,801.1,814.4,815,808.1,4177,3399033.4,27-OCT-2019,320,INE00R701025,
DALMIASUG,EQ,91.95,92.5,90.5,91.4,91.4,90.3,18531,1695412.15,27-OCT-2019,224,INE495A01022,
DAMODARIND,EQ,28.85,28.85,24.15,27.5,28.1,25.75,12990,353423.65,27-OCT-2019,60,INE497D01022,
DANGEE,SM,144.25,144.25,144.25,144.25,144.25,143.5,800,115400,27-OCT-2019,1,INE688Y01014,
DATAMATICS,EQ,71.95,74.2,71.85,73.25,73.5,71.95,7062,515027.55,27-OCT-2019,158,INE365B01017,
DBCORP,EQ,161,163,160.5,161.8,162.95,160.05,15149,2447643.6,27-OCT-2019,292,INE950I01011,
DBL,EQ,393.9,401.5,391.15,394.2,394,390.45,59303,23451544.4,27-OCT-2019,2132,INE917M01012,
DBREALTY,EQ,6.6,6.9,6.6,6.9,6.9,6.6,28448,194898.4,27-OCT-2019,154,INE879I01012,
DCAL,EQ,117.6,122.3,115,120.25,122.3,115.7,91092,10909783.95,27-OCT-2019,1886,INE385W01011,
DCBBANK,EQ,173.15,180,173.15,178.05,177.85,175.1,62777,11165496,27-OCT-2019,1330,INE503A01015,
DCM,BE,20,21,19.55,19.65,19.55,20.5,1262,25184.4,27-OCT-2019,6,INE498A01018,
DCMNVL,EQ,31.2,31.2,30.7,30.8,30.7,28.35,28,871.15,27-OCT-2019,5,INE08KP01019,
DCMSHRIRAM,EQ,374,377.65,372.5,374.75,375,374.5,12355,4629036.8,27-OCT-2019,927,INE499A01024,
DCW,EQ,14.8,15.15,14.7,14.9,14.9,14.85,44827,666213.55,27-OCT-2019,224,INE500A01029,
DECCANCE,EQ,348.2,351.9,345.1,350.1,349.95,341.45,3022,1056550.85,27-OCT-2019,100,INE583C01021,
DEEPAKFERT,EQ,103.2,103.7,102.05,102.65,102.75,102.3,71576,7363487.7,27-OCT-2019,855,INE501A01019,
DEEPAKNTR,EQ,343.35,351,343,349.35,349.95,340.65,225554,78398366.6,27-OCT-2019,4831,INE288B01029,
DEEPIND,EQ,100,102.95,99.85,101.7,101.45,99.8,4845,491491.2,27-OCT-2019,82,INE677H01012,
DELTACORP,EQ,194,199,192.85,196.55,196.3,193.1,310855,60813538.75,27-OCT-2019,3545,INE124G01033,
DELTAMAGNT,EQ,33.05,33.05,33.05,33.05,33.05,33.05,5,165.25,27-OCT-2019,1,INE393A01011,
DEN,BE,49.7,49.8,47.05,49.5,49.2,47.45,19441,958123.4,27-OCT-2019,111,INE947J01015,
DENORA,EQ,200,207.05,199.15,204.05,199.25,199,818,166969.95,27-OCT-2019,33,INE244A01016,
DEVIT,SM,75,75.25,75,75.25,75.25,75.25,3000,225375,27-OCT-2019,2,INE060X01018,
DFMFOODS,EQ,248,248,244.15,246.1,246.35,248,23180,5693187.4,27-OCT-2019,163,INE456C01020,
DGCONTENT,EQ,4.75,4.75,4.75,4.75,4.75,4.75,804,3819,27-OCT-2019,10,INE03JI01017,
DHAMPURSUG,EQ,202.95,203.9,184.2,201.25,200.8,202.4,113697,22709146.25,27-OCT-2019,1762,INE041A01016,
DHANBANK,EQ,14.7,15.25,14.5,15.1,15.05,14.35,228411,3418833.25,27-OCT-2019,612,INE680A01011,
DHANUKA,EQ,292.45,297.5,288,291.3,294.4,294.45,5143,1500508.4,27-OCT-2019,258,INE435G01025,
DHARSUGAR,BE,6.6,7.1,6.6,6.8,6.7,6.8,225,1527,27-OCT-2019,8,INE988C01014,
DHFL,EQ,16.7,16.7,16.7,16.7,16.7,17.55,245457,4099131.9,27-OCT-2019,1586,INE202B01012,
DHFL,NC,184,184,184,184,184,155,5,920,27-OCT-2019,1,INE202B07HV0,
DHFL,NF,300,300,300,300,300,300,14,4200,27-OCT-2019,1,INE202B07HZ1,
DHFL,NP,140,179,140,159.61,160,153.28,625,97798,27-OCT-2019,17,INE202B07IO3,
DHFL,NQ,189.85,189.85,163,184.86,180,160.3,132,24271.56,27-OCT-2019,15,INE202B07IY2,
DHFL,NS,202,202,201,201.37,201,200,135,27185,27-OCT-2019,3,INE202B07JA0,
DHFL,NU,197,197,197,197,197,197,10,1970,27-OCT-2019,1,INE202B07JJ1,
DHFL,NX,140,174.95,140,165.22,161,158,19,3137.45,27-OCT-2019,8,INE202B07JE2,
DHFL,NY,176.48,176.48,176.48,176.48,176.48,147.07,1,176.48,27-OCT-2019,1,INE202B07JF9,
DHUNINV,EQ,204.4,204.4,195,196.15,195,193.55,49,9776.65,27-OCT-2019,9,INE320L01011,
DIAMONDYD,EQ,930.4,934.65,895.05,902.2,898.05,930.65,1025,930335.25,27-OCT-2019,93,INE393P01035,
DIAPOWER,BZ,0.5,0.5,0.5,0.5,0.5,0.55,100,50,27-OCT-2019,4,INE989C01012,
DICIND,EQ,311.85,329.8,311.85,325.6,327,311.85,183,59381,27-OCT-2019,33,INE303A01010,
DIGISPICE,EQ,6.7,7.25,6.7,7.25,7.25,6.95,9401,67062,27-OCT-2019,17,INE927C01020,
DIGJAMLTD,BZ,0.85,0.95,0.85,0.95,0.95,0.9,3821,3419.95,27-OCT-2019,6,INE731U01010,
DISHTV,EQ,11.8,12.15,11.7,11.8,11.85,11.7,2910263,34505680.6,27-OCT-2019,3569,INE836F01026,
DIVISLAB,EQ,1767,1769.8,1753.05,1759.5,1756.95,1759.15,15839,27883506.45,27-OCT-2019,1091,INE361B01024,
DIXON,EQ,2999,3050,2999,3038.85,3042.3,2981.8,2363,7168695.85,27-OCT-2019,549,INE935N01012,
DLF,EQ,182,182,179.05,179.8,179.35,181,832544,150022986.95,27-OCT-2019,6956,INE271C01023,
DLINKINDIA,EQ,91,94.8,91,94.05,94.3,91.75,18033,1691655.5,27-OCT-2019,242,INE250K01012,
DMART,EQ,1900.15,1925,1900.05,1917.1,1917,1883.95,115894,221710752.3,27-OCT-2019,7336,INE192R01011,
DNAMEDIA,BE,0.35,0.4,0.3,0.35,0.35,0.35,41826,14612.85,27-OCT-2019,15,INE016M01021,
DOLAT,EQ,73.5,74,72.3,73.15,73,72.3,134525,9848370.4,27-OCT-2019,1073,INE966A01022,
DOLLAR,EQ,172.5,180,172.5,174.35,175.75,174.95,4321,761380.35,27-OCT-2019,202,INE325C01035,
DOLPHINOFF,BZ,6.3,6.3,6,6,6,6.3,1652,9912.3,27-OCT-2019,13,INE920A01011,
DONEAR,EQ,34,34,31.7,32.85,32.7,33.8,4459,147158.75,27-OCT-2019,227,INE668D01028,
DPSCLTD,EQ,9.6,9.75,9.4,9.7,9.75,9.3,1905,18415.75,27-OCT-2019,14,INE360C01024,
DQE,BE,2.25,2.35,2.25,2.25,2.25,2.35,1086,2452.1,27-OCT-2019,7,INE656K01010,
DREDGECORP,EQ,340.5,343.45,337.3,340.1,340.25,338.1,48546,16530917.05,27-OCT-2019,1154,INE506A01018,
DRREDDY,EQ,2779,2793,2775,2785.6,2782,2794.95,22603,62949356.9,27-OCT-2019,1510,INE089A01023,
DSSL,EQ,26.4,26.4,25.95,26,25.95,25.05,35,912.5,27-OCT-2019,6,INE417B01040,
DTIL,EQ,153.6,163.35,153.6,159.95,160,156.65,1107,178211.35,27-OCT-2019,45,INE341R01014,
DUCON,EQ,4.65,4.65,4.35,4.55,4.5,4.45,40637,184436,27-OCT-2019,67,INE741L01018,
DVL,EQ,68.25,72.2,68.25,70.05,70,69,1332,93398.35,27-OCT-2019,21,INE477B01010,
DWARKESH,EQ,25,25.3,24.75,24.95,24.95,25,60509,1505229.75,27-OCT-2019,282,INE366A01041,
DYNAMATECH,EQ,1183.95,1184,1141.05,1151.15,1143.45,1148.8,116,134386.8,27-OCT-2019,46,INE221B01012,
DYNPRO,EQ,131,131.45,125.1,129.85,131,129.55,3514,454896.2,27-OCT-2019,236,INE256H01015,
EASTSILK,BE,0.55,0.55,0.5,0.55,0.5,0.55,5180,2772.55,27-OCT-2019,12,INE962C01027,
EASUNREYRL,BZ,2.85,2.85,2.85,2.85,2.85,2.85,508,1447.8,27-OCT-2019,5,INE268C01029,
EBANK,EQ,3550,3550,3550,3550,3550,3100,1,3550,27-OCT-2019,1,INF754K01EL1,
ECLERX,EQ,447,458.55,441.1,455.1,457.25,447.65,6200,2809650.2,27-OCT-2019,385,INE738I01010,
ECLFINANCE,N5,985,985,975,977.09,975,973,22,21496,27-OCT-2019,3,INE804I08601,
ECLFINANCE,NE,860.1,980.6,860.1,953.27,980.6,1024.95,48,43893.8,27-OCT-2019,5,INE804I073Y9,
ECLFINANCE,NF,948,948.95,940,948.05,940,900.08,52,49299,27-OCT-2019,4,INE804I074Y7,
ECLFINANCE,NJ,800,800,800,800,800,780,99,79200,27-OCT-2019,6,INE804I078Y8,
EDELWEISS,EQ,82.75,85.9,82.75,85.25,85.35,82.65,290735,24673049.85,27-OCT-2019,2650,INE532F01054,
EDL,BZ,3.9,4.05,3.9,4.05,4.05,3.9,1030,4130.55,27-OCT-2019,6,INE180G01019,
EDUCOMP,BZ,1.2,1.2,1.2,1.2,1.2,1.15,11022,13226.4,27-OCT-2019,21,INE216H01027,
EHFLNCD,N5,805,805,804.84,804.84,804.84,760,31,24952.34,27-OCT-2019,3,INE530L07210,
EICHERMOT,EQ,21500,21688.6,21100.15,21323.65,21275.2,21321.75,24888,533565252.9,27-OCT-2019,7121,INE066A01013,
EIDPARRY,EQ,169,170,166.3,167.55,167.4,165.65,33504,5626218.35,27-OCT-2019,375,INE126A01031,
EIFFL,SM,101,102,101,101.6,102,99.25,14400,1460000,27-OCT-2019,5,INE546V01010,
EIHAHOTELS,EQ,310,321.4,307.35,319.9,320,309.8,411,129554,27-OCT-2019,30,INE276C01014,
EIHOTEL,EQ,172.95,173.9,170.85,172.05,172,170.75,12490,2153937.4,27-OCT-2019,460,INE230A01023,
EIMCOELECO,EQ,300.55,300.7,297.65,298.4,299,289.95,143,42927.3,27-OCT-2019,11,INE158B01016,
EKC,EQ,24.05,25.25,24.05,25.1,25,24.55,19931,499071.25,27-OCT-2019,109,INE184H01027,
ELECON,EQ,30.75,32.4,30.2,32.05,32,30.15,29254,917732.35,27-OCT-2019,295,INE205B01023,
ELECTCAST,EQ,13.85,14,13.1,13.5,13.45,13.25,34131,464516.75,27-OCT-2019,147,INE086A01029,
ELECTHERM,EQ,135.85,144,133.05,139.85,144,137.15,5250,721195.7,27-OCT-2019,136,INE822G01016,
ELGIEQUIP,EQ,276,276,270.9,275.15,276,273.2,2993,821640.8,27-OCT-2019,86,INE285A01027,
ELGIRUBCO,EQ,18.9,18.9,15.6,16.25,16.3,15.8,15938,255332.6,27-OCT-2019,60,INE819L01012,
EMAMILTD,EQ,329.75,333,325.25,331.1,331.6,325.95,21467,7093665.5,27-OCT-2019,1351,INE548C01032,
EMAMIPAP,EQ,74,77.5,74,76.55,76.5,74,220,16570.5,27-OCT-2019,9,INE830C01026,
EMAMIREAL,BE,40.3,40.3,39,39.9,39.95,38.7,1558,62142.95,27-OCT-2019,23,INE778K01012,
EMBASSY,RR,414,414,404,410.71,409.51,412.83,15400,6296852,27-OCT-2019,68,INE041025011,
EMCO,BE,0.75,0.75,0.75,0.75,0.75,0.75,533,399.75,27-OCT-2019,7,INE078A01026,
EMKAY,EQ,74.95,78.1,74.95,77.35,78,73.2,9549,734478.8,27-OCT-2019,136,INE296H01011,
EMMBI,EQ,116.8,122,115.05,116.35,115.95,116.9,3769,441981.65,27-OCT-2019,91,INE753K01015,
EMOFSR1RGG,MF,8.44,8.44,7.58,8.27,8.26,8.24,11699,96758.46,27-OCT-2019,8,INF754K01IR9,
ENDURANCE,EQ,1014.9,1014.9,994,1004.7,1004,998.95,888,892485.9,27-OCT-2019,164,INE913H01037,
ENERGYDEV,BE,4.6,4.95,4.55,4.85,4.9,4.75,5821,27820.9,27-OCT-2019,21,INE306C01019,
ENGINERSIN,EQ,109.8,110.35,109,109.55,109.5,109.3,94118,10322670.8,27-OCT-2019,1059,INE510A01028,
ENIL,EQ,259.6,266,256.25,263.9,261.6,253.85,653,172538.65,27-OCT-2019,48,INE265F01028,
EON,EQ,14,14,13.65,13.8,13.8,13.65,1945,26979.35,27-OCT-2019,30,INE076H01025,
EQ30,EQ,334.65,344.5,334.65,344.25,344.5,325.52,22,7381.5,27-OCT-2019,4,INF754K01EM9,
EQUITAS,EQ,97,97.9,96.7,96.95,97,96.75,163337,15860071.55,27-OCT-2019,1450,INE988K01017,
ERFLNCDI,N2,900,900,900,900,900,911,10,9000,27-OCT-2019,1,INE528S07086,
ERFLNCDI,N6,810.8,810.8,810.8,810.8,810.8,890,1,810.8,27-OCT-2019,1,INE528S07128,
ERIS,EQ,434.9,436.9,427.55,434.95,433,426.35,3760,1634469.6,27-OCT-2019,274,INE406M01024,
EROSMEDIA,BE,14.8,15.45,14.3,15.05,15.4,14.75,69137,1049148.4,27-OCT-2019,217,INE416L01017,
ESABINDIA,EQ,1299.85,1350,1285.15,1335.3,1335,1283.95,4625,6138912,27-OCT-2019,644,INE284A01012,
ESCORTS,EQ,640.5,647.7,640.05,641.35,640.25,640,204562,131464793.4,27-OCT-2019,3721,INE042A01014,
ESSARSHPNG,BE,6.85,7.2,6.85,7.15,7.2,7,628,4458.2,27-OCT-2019,14,INE122M01019,
ESSELPACK,EQ,105.6,109.4,105.6,107.8,107.3,108.55,13231,1413022.15,27-OCT-2019,284,INE255A01020,
